,Gene,condition,copy_number,dataset,growth_rate,type
30782,relA,Fumarate,53.0,Schmidt,0.42,non-ribosomal
30783,relA,Glucosamine,71.0,Schmidt,0.46,non-ribosomal
30784,relA,Glycerol,59.0,Schmidt,0.47,non-ribosomal
30785,relA,Pyruvate,80.0,Schmidt,0.4,non-ribosomal
30786,relA,Chemostat µ=0.5,100.0,Schmidt,0.5,non-ribosomal
30787,relA,Chemostat µ=0.35,92.0,Schmidt,0.35,non-ribosomal
30788,relA,Chemostat µ=0.20,97.0,Schmidt,0.2,non-ribosomal
30789,relA,Chemostat µ=0.12,95.0,Schmidt,0.12,non-ribosomal
30790,relA,stationary_1day,61.0,Schmidt,-0.01,non-ribosomal
30791,relA,stationary_3day,42.0,Schmidt,-0.01,non-ribosomal
30792,relA,Osmotic-stress glucose,76.0,Schmidt,0.55,non-ribosomal
30793,relA,42°C glucose,92.0,Schmidt,0.66,non-ribosomal
30794,relA,pH6 glucose,65.0,Schmidt,0.63,non-ribosomal
30795,relA,Xylose,71.0,Schmidt,0.55,non-ribosomal
30796,relA,Mannose,63.0,Schmidt,0.47,non-ribosomal
30797,relA,Galactose,47.0,Schmidt,0.26,non-ribosomal
30798,relA,Succinate,48.0,Schmidt,0.44,non-ribosomal
30799,relA,Fructose,73.0,Schmidt,0.65,non-ribosomal
30800,relB,Glucose,178.0,Schmidt,0.58,non-ribosomal
30801,relB,LB,275.0,Schmidt,1.9,non-ribosomal
30802,relB,Glycerol + AA,218.0,Schmidt,1.27,non-ribosomal
30803,relB,Acetate,98.0,Schmidt,0.3,non-ribosomal
30804,relB,Fumarate,130.0,Schmidt,0.42,non-ribosomal
30805,relB,Glucosamine,128.0,Schmidt,0.46,non-ribosomal
30806,relB,Glycerol,147.0,Schmidt,0.47,non-ribosomal
30807,relB,Pyruvate,134.0,Schmidt,0.4,non-ribosomal
30808,relB,Chemostat µ=0.5,85.0,Schmidt,0.5,non-ribosomal
30809,relB,Chemostat µ=0.35,75.0,Schmidt,0.35,non-ribosomal
30810,relB,Chemostat µ=0.20,75.0,Schmidt,0.2,non-ribosomal
30811,relB,Chemostat µ=0.12,56.0,Schmidt,0.12,non-ribosomal
30812,relB,stationary_1day,20.0,Schmidt,-0.01,non-ribosomal
30813,relB,stationary_3day,27.0,Schmidt,-0.01,non-ribosomal
30814,relB,Osmotic-stress glucose,148.0,Schmidt,0.55,non-ribosomal
30815,relB,42°C glucose,60.0,Schmidt,0.66,non-ribosomal
30816,relB,pH6 glucose,37.0,Schmidt,0.63,non-ribosomal
30817,relB,Xylose,95.0,Schmidt,0.55,non-ribosomal
30818,relB,Mannose,138.0,Schmidt,0.47,non-ribosomal
30819,relB,Galactose,96.0,Schmidt,0.26,non-ribosomal
30820,relB,Succinate,110.0,Schmidt,0.44,non-ribosomal
30821,relB,Fructose,173.0,Schmidt,0.65,non-ribosomal
30822,rep,Glucose,7.0,Schmidt,0.58,non-ribosomal
30823,rep,LB,11.0,Schmidt,1.9,non-ribosomal
30824,rep,Glycerol + AA,10.0,Schmidt,1.27,non-ribosomal
30825,rep,Acetate,4.0,Schmidt,0.3,non-ribosomal
30826,rep,Fumarate,4.0,Schmidt,0.42,non-ribosomal
30827,rep,Glucosamine,7.0,Schmidt,0.46,non-ribosomal
30828,rep,Glycerol,6.0,Schmidt,0.47,non-ribosomal
30829,rep,Pyruvate,6.0,Schmidt,0.4,non-ribosomal
30830,rep,Chemostat µ=0.5,12.0,Schmidt,0.5,non-ribosomal
30831,rep,Chemostat µ=0.35,11.0,Schmidt,0.35,non-ribosomal
30832,rep,Chemostat µ=0.20,9.0,Schmidt,0.2,non-ribosomal
30833,rep,Chemostat µ=0.12,7.0,Schmidt,0.12,non-ribosomal
30834,rep,stationary_1day,1.0,Schmidt,-0.01,non-ribosomal
30835,rep,stationary_3day,1.0,Schmidt,-0.01,non-ribosomal
30836,rep,Osmotic-stress glucose,4.0,Schmidt,0.55,non-ribosomal
30837,rep,42°C glucose,10.0,Schmidt,0.66,non-ribosomal
30838,rep,pH6 glucose,7.0,Schmidt,0.63,non-ribosomal
30839,rep,Xylose,6.0,Schmidt,0.55,non-ribosomal
30840,rep,Mannose,4.0,Schmidt,0.47,non-ribosomal
30841,rep,Galactose,3.0,Schmidt,0.26,non-ribosomal
30842,rep,Succinate,4.0,Schmidt,0.44,non-ribosomal
30843,rep,Fructose,8.0,Schmidt,0.65,non-ribosomal
30844,rfaC,Glucose,62.0,Schmidt,0.58,non-ribosomal
30845,rfaC,LB,92.0,Schmidt,1.9,non-ribosomal
30846,rfaC,Glycerol + AA,,Schmidt,1.27,non-ribosomal
30847,rfaC,Acetate,24.0,Schmidt,0.3,non-ribosomal
30848,rfaC,Fumarate,32.0,Schmidt,0.42,non-ribosomal
30849,rfaC,Glucosamine,46.0,Schmidt,0.46,non-ribosomal
30850,rfaC,Glycerol,36.0,Schmidt,0.47,non-ribosomal
30851,rfaC,Pyruvate,33.0,Schmidt,0.4,non-ribosomal
30852,rfaC,Chemostat µ=0.5,25.0,Schmidt,0.5,non-ribosomal
30853,rfaC,Chemostat µ=0.35,27.0,Schmidt,0.35,non-ribosomal
30854,rfaC,Chemostat µ=0.20,4.0,Schmidt,0.2,non-ribosomal
30855,rfaC,Chemostat µ=0.12,11.0,Schmidt,0.12,non-ribosomal
30856,rfaC,stationary_1day,1.0,Schmidt,-0.01,non-ribosomal
30857,rfaC,stationary_3day,8.0,Schmidt,-0.01,non-ribosomal
30858,rfaC,Osmotic-stress glucose,63.0,Schmidt,0.55,non-ribosomal
30859,rfaC,42°C glucose,63.0,Schmidt,0.66,non-ribosomal
30860,rfaC,pH6 glucose,55.0,Schmidt,0.63,non-ribosomal
30861,rfaC,Xylose,,Schmidt,0.55,non-ribosomal
30862,rfaC,Mannose,,Schmidt,0.47,non-ribosomal
30863,rfaC,Galactose,9.0,Schmidt,0.26,non-ribosomal
30864,rfaC,Succinate,46.0,Schmidt,0.44,non-ribosomal
30865,rfaC,Fructose,,Schmidt,0.65,non-ribosomal
30866,rfaF,Glucose,189.0,Schmidt,0.58,non-ribosomal
30867,rfaF,LB,373.0,Schmidt,1.9,non-ribosomal
30868,rfaF,Glycerol + AA,,Schmidt,1.27,non-ribosomal
30869,rfaF,Acetate,55.0,Schmidt,0.3,non-ribosomal
30870,rfaF,Fumarate,193.0,Schmidt,0.42,non-ribosomal
30871,rfaF,Glucosamine,136.0,Schmidt,0.46,non-ribosomal
30872,rfaF,Glycerol,259.0,Schmidt,0.47,non-ribosomal
30873,rfaF,Pyruvate,93.0,Schmidt,0.4,non-ribosomal
30874,rfaF,Chemostat µ=0.5,52.0,Schmidt,0.5,non-ribosomal
30875,rfaF,Chemostat µ=0.35,56.0,Schmidt,0.35,non-ribosomal
30876,rfaF,Chemostat µ=0.20,69.0,Schmidt,0.2,non-ribosomal
30877,rfaF,Chemostat µ=0.12,31.0,Schmidt,0.12,non-ribosomal
30878,rfaF,stationary_1day,27.0,Schmidt,-0.01,non-ribosomal
30879,rfaF,stationary_3day,14.0,Schmidt,-0.01,non-ribosomal
30880,rfaF,Osmotic-stress glucose,127.0,Schmidt,0.55,non-ribosomal
30881,rfaF,42°C glucose,106.0,Schmidt,0.66,non-ribosomal
30882,rfaF,pH6 glucose,138.0,Schmidt,0.63,non-ribosomal
30883,rfaF,Xylose,,Schmidt,0.55,non-ribosomal
30884,rfaF,Mannose,,Schmidt,0.47,non-ribosomal
30885,rfaF,Galactose,54.0,Schmidt,0.26,non-ribosomal
30886,rfaF,Succinate,118.0,Schmidt,0.44,non-ribosomal
30887,rfaF,Fructose,,Schmidt,0.65,non-ribosomal
30888,rfaG,Glucose,49.0,Schmidt,0.58,non-ribosomal
30889,rfaG,LB,102.0,Schmidt,1.9,non-ribosomal
30890,rfaG,Glycerol + AA,,Schmidt,1.27,non-ribosomal
30891,rfaG,Acetate,18.0,Schmidt,0.3,non-ribosomal
30892,rfaG,Fumarate,15.0,Schmidt,0.42,non-ribosomal
30893,rfaG,Glucosamine,50.0,Schmidt,0.46,non-ribosomal
30894,rfaG,Glycerol,31.0,Schmidt,0.47,non-ribosomal
30895,rfaG,Pyruvate,9.0,Schmidt,0.4,non-ribosomal
30896,rfaG,Chemostat µ=0.5,15.0,Schmidt,0.5,non-ribosomal
30897,rfaG,Chemostat µ=0.35,8.0,Schmidt,0.35,non-ribosomal
30898,rfaG,Chemostat µ=0.20,13.0,Schmidt,0.2,non-ribosomal
30899,rfaG,Chemostat µ=0.12,5.0,Schmidt,0.12,non-ribosomal
30900,rfaG,stationary_1day,3.0,Schmidt,-0.01,non-ribosomal
30901,rfaG,stationary_3day,2.0,Schmidt,-0.01,non-ribosomal
30902,rfaG,Osmotic-stress glucose,21.0,Schmidt,0.55,non-ribosomal
30903,rfaG,42°C glucose,40.0,Schmidt,0.66,non-ribosomal
30904,rfaG,pH6 glucose,19.0,Schmidt,0.63,non-ribosomal
30905,rfaG,Xylose,,Schmidt,0.55,non-ribosomal
30906,rfaG,Mannose,,Schmidt,0.47,non-ribosomal
30907,rfaG,Galactose,7.0,Schmidt,0.26,non-ribosomal
30908,rfaG,Succinate,22.0,Schmidt,0.44,non-ribosomal
30909,rfaG,Fructose,,Schmidt,0.65,non-ribosomal
30910,rfaH,Glucose,56.0,Schmidt,0.58,non-ribosomal
30911,rfaH,LB,78.0,Schmidt,1.9,non-ribosomal
30912,rfaH,Glycerol + AA,55.0,Schmidt,1.27,non-ribosomal
30913,rfaH,Acetate,47.0,Schmidt,0.3,non-ribosomal
30914,rfaH,Fumarate,44.0,Schmidt,0.42,non-ribosomal
30915,rfaH,Glucosamine,48.0,Schmidt,0.46,non-ribosomal
30916,rfaH,Glycerol,36.0,Schmidt,0.47,non-ribosomal
30917,rfaH,Pyruvate,39.0,Schmidt,0.4,non-ribosomal
30918,rfaH,Chemostat µ=0.5,35.0,Schmidt,0.5,non-ribosomal
30919,rfaH,Chemostat µ=0.35,37.0,Schmidt,0.35,non-ribosomal
30920,rfaH,Chemostat µ=0.20,30.0,Schmidt,0.2,non-ribosomal
30921,rfaH,Chemostat µ=0.12,25.0,Schmidt,0.12,non-ribosomal
30922,rfaH,stationary_1day,23.0,Schmidt,-0.01,non-ribosomal
30923,rfaH,stationary_3day,23.0,Schmidt,-0.01,non-ribosomal
30924,rfaH,Osmotic-stress glucose,38.0,Schmidt,0.55,non-ribosomal
30925,rfaH,42°C glucose,67.0,Schmidt,0.66,non-ribosomal
30926,rfaH,pH6 glucose,54.0,Schmidt,0.63,non-ribosomal
30927,rfaH,Xylose,35.0,Schmidt,0.55,non-ribosomal
30928,rfaH,Mannose,35.0,Schmidt,0.47,non-ribosomal
30929,rfaH,Galactose,39.0,Schmidt,0.26,non-ribosomal
30930,rfaH,Succinate,47.0,Schmidt,0.44,non-ribosomal
30931,rfaH,Fructose,37.0,Schmidt,0.65,non-ribosomal
30932,rfaL,Glucose,8.0,Schmidt,0.58,non-ribosomal
30933,rfaL,LB,2.0,Schmidt,1.9,non-ribosomal
30934,rfaL,Glycerol + AA,23.0,Schmidt,1.27,non-ribosomal
30935,rfaL,Acetate,2.0,Schmidt,0.3,non-ribosomal
30936,rfaL,Fumarate,8.0,Schmidt,0.42,non-ribosomal
30937,rfaL,Glucosamine,13.0,Schmidt,0.46,non-ribosomal
30938,rfaL,Glycerol,4.0,Schmidt,0.47,non-ribosomal
30939,rfaL,Pyruvate,3.0,Schmidt,0.4,non-ribosomal
30940,rfaL,Chemostat µ=0.5,15.0,Schmidt,0.5,non-ribosomal
30941,rfaL,Chemostat µ=0.35,1.0,Schmidt,0.35,non-ribosomal
30942,rfaL,Chemostat µ=0.20,4.0,Schmidt,0.2,non-ribosomal
30943,rfaL,Chemostat µ=0.12,3.0,Schmidt,0.12,non-ribosomal
30944,rfaL,stationary_1day,0.0,Schmidt,-0.01,non-ribosomal
30945,rfaL,stationary_3day,0.0,Schmidt,-0.01,non-ribosomal
30946,rfaL,Osmotic-stress glucose,1.0,Schmidt,0.55,non-ribosomal
30947,rfaL,42°C glucose,1.0,Schmidt,0.66,non-ribosomal
30948,rfaL,pH6 glucose,1.0,Schmidt,0.63,non-ribosomal
30949,rfaL,Xylose,0.0,Schmidt,0.55,non-ribosomal
30950,rfaL,Mannose,11.0,Schmidt,0.47,non-ribosomal
30951,rfaL,Galactose,9.0,Schmidt,0.26,non-ribosomal
30952,rfaL,Succinate,5.0,Schmidt,0.44,non-ribosomal
30953,rfaL,Fructose,8.0,Schmidt,0.65,non-ribosomal
30954,rfaY,Glucose,4.0,Schmidt,0.58,non-ribosomal
30955,rfaY,LB,18.0,Schmidt,1.9,non-ribosomal
30956,rfaY,Glycerol + AA,19.0,Schmidt,1.27,non-ribosomal
30957,rfaY,Acetate,3.0,Schmidt,0.3,non-ribosomal
30958,rfaY,Fumarate,3.0,Schmidt,0.42,non-ribosomal
30959,rfaY,Glucosamine,6.0,Schmidt,0.46,non-ribosomal
30960,rfaY,Glycerol,7.0,Schmidt,0.47,non-ribosomal
30961,rfaY,Pyruvate,6.0,Schmidt,0.4,non-ribosomal
30962,rfaY,Chemostat µ=0.5,6.0,Schmidt,0.5,non-ribosomal
30963,rfaY,Chemostat µ=0.35,4.0,Schmidt,0.35,non-ribosomal
30964,rfaY,Chemostat µ=0.20,5.0,Schmidt,0.2,non-ribosomal
30965,rfaY,Chemostat µ=0.12,5.0,Schmidt,0.12,non-ribosomal
30966,rfaY,stationary_1day,8.0,Schmidt,-0.01,non-ribosomal
30967,rfaY,stationary_3day,8.0,Schmidt,-0.01,non-ribosomal
30968,rfaY,Osmotic-stress glucose,24.0,Schmidt,0.55,non-ribosomal
30969,rfaY,42°C glucose,14.0,Schmidt,0.66,non-ribosomal
30970,rfaY,pH6 glucose,6.0,Schmidt,0.63,non-ribosomal
30971,rfaY,Xylose,6.0,Schmidt,0.55,non-ribosomal
30972,rfaY,Mannose,5.0,Schmidt,0.47,non-ribosomal
30973,rfaY,Galactose,6.0,Schmidt,0.26,non-ribosomal
30974,rfaY,Succinate,4.0,Schmidt,0.44,non-ribosomal
30975,rfaY,Fructose,7.0,Schmidt,0.65,non-ribosomal
30976,rfbB,Glucose,1009.0,Schmidt,0.58,non-ribosomal
30977,rfbB,LB,2504.0,Schmidt,1.9,non-ribosomal
30978,rfbB,Glycerol + AA,1894.0,Schmidt,1.27,non-ribosomal
30979,rfbB,Acetate,549.0,Schmidt,0.3,non-ribosomal
30980,rfbB,Fumarate,631.0,Schmidt,0.42,non-ribosomal
30981,rfbB,Glucosamine,617.0,Schmidt,0.46,non-ribosomal
30982,rfbB,Glycerol,695.0,Schmidt,0.47,non-ribosomal
30983,rfbB,Pyruvate,543.0,Schmidt,0.4,non-ribosomal
30984,rfbB,Chemostat µ=0.5,582.0,Schmidt,0.5,non-ribosomal
30985,rfbB,Chemostat µ=0.35,378.0,Schmidt,0.35,non-ribosomal
30986,rfbB,Chemostat µ=0.20,269.0,Schmidt,0.2,non-ribosomal
30987,rfbB,Chemostat µ=0.12,213.0,Schmidt,0.12,non-ribosomal
30988,rfbB,stationary_1day,250.0,Schmidt,-0.01,non-ribosomal
30989,rfbB,stationary_3day,208.0,Schmidt,-0.01,non-ribosomal
30990,rfbB,Osmotic-stress glucose,686.0,Schmidt,0.55,non-ribosomal
30991,rfbB,42°C glucose,656.0,Schmidt,0.66,non-ribosomal
30992,rfbB,pH6 glucose,626.0,Schmidt,0.63,non-ribosomal
30993,rfbB,Xylose,783.0,Schmidt,0.55,non-ribosomal
30994,rfbB,Mannose,575.0,Schmidt,0.47,non-ribosomal
30995,rfbB,Galactose,322.0,Schmidt,0.26,non-ribosomal
30996,rfbB,Succinate,670.0,Schmidt,0.44,non-ribosomal
30997,rfbB,Fructose,894.0,Schmidt,0.65,non-ribosomal
30998,rfbC,Glucose,252.0,Schmidt,0.58,non-ribosomal
30999,rfbC,LB,635.0,Schmidt,1.9,non-ribosomal
31000,rfbC,Glycerol + AA,467.0,Schmidt,1.27,non-ribosomal
31001,rfbC,Acetate,183.0,Schmidt,0.3,non-ribosomal
31002,rfbC,Fumarate,258.0,Schmidt,0.42,non-ribosomal
31003,rfbC,Glucosamine,197.0,Schmidt,0.46,non-ribosomal
31004,rfbC,Glycerol,222.0,Schmidt,0.47,non-ribosomal
31005,rfbC,Pyruvate,173.0,Schmidt,0.4,non-ribosomal
31006,rfbC,Chemostat µ=0.5,184.0,Schmidt,0.5,non-ribosomal
31007,rfbC,Chemostat µ=0.35,165.0,Schmidt,0.35,non-ribosomal
31008,rfbC,Chemostat µ=0.20,139.0,Schmidt,0.2,non-ribosomal
31009,rfbC,Chemostat µ=0.12,118.0,Schmidt,0.12,non-ribosomal
31010,rfbC,stationary_1day,84.0,Schmidt,-0.01,non-ribosomal
31011,rfbC,stationary_3day,54.0,Schmidt,-0.01,non-ribosomal
31012,rfbC,Osmotic-stress glucose,199.0,Schmidt,0.55,non-ribosomal
31013,rfbC,42°C glucose,182.0,Schmidt,0.66,non-ribosomal
31014,rfbC,pH6 glucose,209.0,Schmidt,0.63,non-ribosomal
31015,rfbC,Xylose,262.0,Schmidt,0.55,non-ribosomal
31016,rfbC,Mannose,234.0,Schmidt,0.47,non-ribosomal
31017,rfbC,Galactose,186.0,Schmidt,0.26,non-ribosomal
31018,rfbC,Succinate,259.0,Schmidt,0.44,non-ribosomal
31019,rfbC,Fructose,287.0,Schmidt,0.65,non-ribosomal
31020,rfbD,Glucose,761.0,Schmidt,0.58,non-ribosomal
31021,rfbD,LB,1757.0,Schmidt,1.9,non-ribosomal
31022,rfbD,Glycerol + AA,1375.0,Schmidt,1.27,non-ribosomal
31023,rfbD,Acetate,507.0,Schmidt,0.3,non-ribosomal
31024,rfbD,Fumarate,622.0,Schmidt,0.42,non-ribosomal
31025,rfbD,Glucosamine,534.0,Schmidt,0.46,non-ribosomal
31026,rfbD,Glycerol,575.0,Schmidt,0.47,non-ribosomal
31027,rfbD,Pyruvate,476.0,Schmidt,0.4,non-ribosomal
31028,rfbD,Chemostat µ=0.5,537.0,Schmidt,0.5,non-ribosomal
31029,rfbD,Chemostat µ=0.35,448.0,Schmidt,0.35,non-ribosomal
31030,rfbD,Chemostat µ=0.20,315.0,Schmidt,0.2,non-ribosomal
31031,rfbD,Chemostat µ=0.12,234.0,Schmidt,0.12,non-ribosomal
31032,rfbD,stationary_1day,159.0,Schmidt,-0.01,non-ribosomal
31033,rfbD,stationary_3day,122.0,Schmidt,-0.01,non-ribosomal
31034,rfbD,Osmotic-stress glucose,679.0,Schmidt,0.55,non-ribosomal
31035,rfbD,42°C glucose,751.0,Schmidt,0.66,non-ribosomal
31036,rfbD,pH6 glucose,670.0,Schmidt,0.63,non-ribosomal
31037,rfbD,Xylose,682.0,Schmidt,0.55,non-ribosomal
31038,rfbD,Mannose,545.0,Schmidt,0.47,non-ribosomal
31039,rfbD,Galactose,324.0,Schmidt,0.26,non-ribosomal
31040,rfbD,Succinate,683.0,Schmidt,0.44,non-ribosomal
31041,rfbD,Fructose,699.0,Schmidt,0.65,non-ribosomal
31042,rffA,Glucose,79.0,Schmidt,0.58,non-ribosomal
31043,rffA,LB,151.0,Schmidt,1.9,non-ribosomal
31044,rffA,Glycerol + AA,109.0,Schmidt,1.27,non-ribosomal
31045,rffA,Acetate,40.0,Schmidt,0.3,non-ribosomal
31046,rffA,Fumarate,59.0,Schmidt,0.42,non-ribosomal
31047,rffA,Glucosamine,66.0,Schmidt,0.46,non-ribosomal
31048,rffA,Glycerol,58.0,Schmidt,0.47,non-ribosomal
31049,rffA,Pyruvate,67.0,Schmidt,0.4,non-ribosomal
31050,rffA,Chemostat µ=0.5,44.0,Schmidt,0.5,non-ribosomal
31051,rffA,Chemostat µ=0.35,37.0,Schmidt,0.35,non-ribosomal
31052,rffA,Chemostat µ=0.20,26.0,Schmidt,0.2,non-ribosomal
31053,rffA,Chemostat µ=0.12,28.0,Schmidt,0.12,non-ribosomal
31054,rffA,stationary_1day,28.0,Schmidt,-0.01,non-ribosomal
31055,rffA,stationary_3day,15.0,Schmidt,-0.01,non-ribosomal
31056,rffA,Osmotic-stress glucose,35.0,Schmidt,0.55,non-ribosomal
31057,rffA,42°C glucose,85.0,Schmidt,0.66,non-ribosomal
31058,rffA,pH6 glucose,45.0,Schmidt,0.63,non-ribosomal
31059,rffA,Xylose,55.0,Schmidt,0.55,non-ribosomal
31060,rffA,Mannose,46.0,Schmidt,0.47,non-ribosomal
31061,rffA,Galactose,46.0,Schmidt,0.26,non-ribosomal
31062,rffA,Succinate,53.0,Schmidt,0.44,non-ribosomal
31063,rffA,Fructose,63.0,Schmidt,0.65,non-ribosomal
31064,rffC,Glucose,29.0,Schmidt,0.58,non-ribosomal
31065,rffC,LB,31.0,Schmidt,1.9,non-ribosomal
31066,rffC,Glycerol + AA,,Schmidt,1.27,non-ribosomal
31067,rffC,Acetate,5.0,Schmidt,0.3,non-ribosomal
31068,rffC,Fumarate,19.0,Schmidt,0.42,non-ribosomal
31069,rffC,Glucosamine,13.0,Schmidt,0.46,non-ribosomal
31070,rffC,Glycerol,10.0,Schmidt,0.47,non-ribosomal
31071,rffC,Pyruvate,4.0,Schmidt,0.4,non-ribosomal
31072,rffC,Chemostat µ=0.5,9.0,Schmidt,0.5,non-ribosomal
31073,rffC,Chemostat µ=0.35,5.0,Schmidt,0.35,non-ribosomal
31074,rffC,Chemostat µ=0.20,2.0,Schmidt,0.2,non-ribosomal
31075,rffC,Chemostat µ=0.12,3.0,Schmidt,0.12,non-ribosomal
31076,rffC,stationary_1day,2.0,Schmidt,-0.01,non-ribosomal
31077,rffC,stationary_3day,2.0,Schmidt,-0.01,non-ribosomal
31078,rffC,Osmotic-stress glucose,2.0,Schmidt,0.55,non-ribosomal
31079,rffC,42°C glucose,5.0,Schmidt,0.66,non-ribosomal
31080,rffC,pH6 glucose,4.0,Schmidt,0.63,non-ribosomal
31081,rffC,Xylose,,Schmidt,0.55,non-ribosomal
31082,rffC,Mannose,,Schmidt,0.47,non-ribosomal
31083,rffC,Galactose,1.0,Schmidt,0.26,non-ribosomal
31084,rffC,Succinate,6.0,Schmidt,0.44,non-ribosomal
31085,rffC,Fructose,,Schmidt,0.65,non-ribosomal
31086,rffG,Glucose,41.0,Schmidt,0.58,non-ribosomal
31087,rffG,LB,143.0,Schmidt,1.9,non-ribosomal
31088,rffG,Glycerol + AA,94.0,Schmidt,1.27,non-ribosomal
31089,rffG,Acetate,15.0,Schmidt,0.3,non-ribosomal
31090,rffG,Fumarate,19.0,Schmidt,0.42,non-ribosomal
31091,rffG,Glucosamine,22.0,Schmidt,0.46,non-ribosomal
31092,rffG,Glycerol,29.0,Schmidt,0.47,non-ribosomal
31093,rffG,Pyruvate,22.0,Schmidt,0.4,non-ribosomal
31094,rffG,Chemostat µ=0.5,15.0,Schmidt,0.5,non-ribosomal
31095,rffG,Chemostat µ=0.35,13.0,Schmidt,0.35,non-ribosomal
31096,rffG,Chemostat µ=0.20,5.0,Schmidt,0.2,non-ribosomal
31097,rffG,Chemostat µ=0.12,4.0,Schmidt,0.12,non-ribosomal
31098,rffG,stationary_1day,8.0,Schmidt,-0.01,non-ribosomal
31099,rffG,stationary_3day,12.0,Schmidt,-0.01,non-ribosomal
31100,rffG,Osmotic-stress glucose,20.0,Schmidt,0.55,non-ribosomal
31101,rffG,42°C glucose,22.0,Schmidt,0.66,non-ribosomal
31102,rffG,pH6 glucose,22.0,Schmidt,0.63,non-ribosomal
31103,rffG,Xylose,24.0,Schmidt,0.55,non-ribosomal
31104,rffG,Mannose,12.0,Schmidt,0.47,non-ribosomal
31105,rffG,Galactose,5.0,Schmidt,0.26,non-ribosomal
31106,rffG,Succinate,22.0,Schmidt,0.44,non-ribosomal
31107,rffG,Fructose,24.0,Schmidt,0.65,non-ribosomal
31108,rhlB,Glucose,497.0,Schmidt,0.58,non-ribosomal
31109,rhlB,LB,938.0,Schmidt,1.9,non-ribosomal
31110,rhlB,Glycerol + AA,608.0,Schmidt,1.27,non-ribosomal
31111,rhlB,Acetate,349.0,Schmidt,0.3,non-ribosomal
31112,rhlB,Fumarate,383.0,Schmidt,0.42,non-ribosomal
31113,rhlB,Glucosamine,437.0,Schmidt,0.46,non-ribosomal
31114,rhlB,Glycerol,412.0,Schmidt,0.47,non-ribosomal
31115,rhlB,Pyruvate,415.0,Schmidt,0.4,non-ribosomal
31116,rhlB,Chemostat µ=0.5,535.0,Schmidt,0.5,non-ribosomal
31117,rhlB,Chemostat µ=0.35,447.0,Schmidt,0.35,non-ribosomal
31118,rhlB,Chemostat µ=0.20,399.0,Schmidt,0.2,non-ribosomal
31119,rhlB,Chemostat µ=0.12,369.0,Schmidt,0.12,non-ribosomal
31120,rhlB,stationary_1day,197.0,Schmidt,-0.01,non-ribosomal
31121,rhlB,stationary_3day,190.0,Schmidt,-0.01,non-ribosomal
31122,rhlB,Osmotic-stress glucose,409.0,Schmidt,0.55,non-ribosomal
31123,rhlB,42°C glucose,504.0,Schmidt,0.66,non-ribosomal
31124,rhlB,pH6 glucose,505.0,Schmidt,0.63,non-ribosomal
31125,rhlB,Xylose,573.0,Schmidt,0.55,non-ribosomal
31126,rhlB,Mannose,374.0,Schmidt,0.47,non-ribosomal
31127,rhlB,Galactose,352.0,Schmidt,0.26,non-ribosomal
31128,rhlB,Succinate,412.0,Schmidt,0.44,non-ribosomal
31129,rhlB,Fructose,570.0,Schmidt,0.65,non-ribosomal
31130,rhlE,Glucose,25.0,Schmidt,0.58,non-ribosomal
31131,rhlE,LB,54.0,Schmidt,1.9,non-ribosomal
31132,rhlE,Glycerol + AA,9.0,Schmidt,1.27,non-ribosomal
31133,rhlE,Acetate,2.0,Schmidt,0.3,non-ribosomal
31134,rhlE,Fumarate,2.0,Schmidt,0.42,non-ribosomal
31135,rhlE,Glucosamine,5.0,Schmidt,0.46,non-ribosomal
31136,rhlE,Glycerol,2.0,Schmidt,0.47,non-ribosomal
31137,rhlE,Pyruvate,1.0,Schmidt,0.4,non-ribosomal
31138,rhlE,Chemostat µ=0.5,2.0,Schmidt,0.5,non-ribosomal
31139,rhlE,Chemostat µ=0.35,1.0,Schmidt,0.35,non-ribosomal
31140,rhlE,Chemostat µ=0.20,1.0,Schmidt,0.2,non-ribosomal
31141,rhlE,Chemostat µ=0.12,1.0,Schmidt,0.12,non-ribosomal
31142,rhlE,stationary_1day,1.0,Schmidt,-0.01,non-ribosomal
31143,rhlE,stationary_3day,0.0,Schmidt,-0.01,non-ribosomal
31144,rhlE,Osmotic-stress glucose,1.0,Schmidt,0.55,non-ribosomal
31145,rhlE,42°C glucose,1.0,Schmidt,0.66,non-ribosomal
31146,rhlE,pH6 glucose,1.0,Schmidt,0.63,non-ribosomal
31147,rhlE,Xylose,1.0,Schmidt,0.55,non-ribosomal
31148,rhlE,Mannose,0.0,Schmidt,0.47,non-ribosomal
31149,rhlE,Galactose,0.0,Schmidt,0.26,non-ribosomal
31150,rhlE,Succinate,0.0,Schmidt,0.44,non-ribosomal
31151,rhlE,Fructose,0.0,Schmidt,0.65,non-ribosomal
31152,rho,Glucose,3243.0,Schmidt,0.58,non-ribosomal
31153,rho,LB,5934.0,Schmidt,1.9,non-ribosomal
31154,rho,Glycerol + AA,4071.0,Schmidt,1.27,non-ribosomal
31155,rho,Acetate,2062.0,Schmidt,0.3,non-ribosomal
31156,rho,Fumarate,2393.0,Schmidt,0.42,non-ribosomal
31157,rho,Glucosamine,2286.0,Schmidt,0.46,non-ribosomal
31158,rho,Glycerol,2583.0,Schmidt,0.47,non-ribosomal
31159,rho,Pyruvate,2343.0,Schmidt,0.4,non-ribosomal
31160,rho,Chemostat µ=0.5,2789.0,Schmidt,0.5,non-ribosomal
